liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Goals,Right Foot Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Passes Opposition Half,Yellow Cards,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Winning Goal,Successful Crosses & Corners,Unsuccessful Long Passes,Successful Crosses open play,Offsides,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Blocks,Successful Long Passes,Left Foot Goals,Clean Sheets,Tackles Lost,Successful Launches,Hit Woodwork,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Through balls,Throw Ins to Opposition Player,Handballs conceded,Last Man Tackle,Successful Corners into Box,Second Goal Assists,Attempts from Set Pieces,Foul Won Penalty,Headed Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Home Goals,Away Goals,Goal Kicks,Crosses not Claimed,Total Red Cards,Red Cards - 2nd Yellow,Drops,Straight Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_League_One,2020,Orlando City B,4tzu63gtqu6p8iu1b1vsns2ga,D. Rosario,Defender,65,1,323,4,,,133,,3,20,35,1,4,,2,44,72,10,10,,138,,4,4,98,5,,31,50,1,17,,19,3,6,15,209,,7,2,27,61,,10,19,,2,3,1,32,4,5,1,7,,11,7,,103,107,5,8,13,5,16,0,,21,,,21,,12,,,9,,,2,1,,,,,,3,1,,,,,,,,,,,2,,,,,,,,,,,,,,,0,0,,,1,,,1,,,
USA_USL_League_One,2020,Orlando City B,ay2cvnesvml2qnfiq5iks197t,M. Stajduhar,Goalkeeper,25,,270,,,,44,,,,8,,,,,24,60,,,1,87,,,,47,4,,19,23,,12,,27,3,,7,126,,3,,2,46,,10,1,,1,,,2,4,4,,3,,1,18,,33,68,,,1,,1,0,,19,,,,,12,,,21,,,,6,,,,,,,,,,,,,,,,11,47,,1,,,,5,,6,1,,,8,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,5bgt61vb5lnzyoczqnr202lpm,M. Tablante,Forward,67,21,1196,,,,252,13,40,58,120,5,12,3,12,214,74,34,63,2,268,2,25,11,171,24,24,88,75,13,99,7,61,14,31,19,585,17,14,12,149,108,44,10,67,6,19,3,18,164,11,27,30,14,7,85,27,,168,180,15,28,97,10,64,0,14,25,7,17,25,1,6,18,1,9,,1,6,,,3,,4,1,4,1,1,6,,4,1,,,,,,,,,,,,,,,,,,,,,0,0,,,1,1,,,,,
USA_USL_League_One,2020,Orlando City B,4jkf81djj5h43v8rlnib1tizu,T. Williams,Defender,68,,844,3,,,290,1,1,21,36,2,2,1,12,67,201,16,19,,296,4,14,1,225,18,,59,93,1,29,,23,10,3,30,394,,13,5,43,101,,10,29,,3,9,,64,33,19,,13,,23,81,,231,237,21,8,35,14,20,0,,40,,,,,33,,9,12,,1,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,Defender,18,8,725,6,,,303,2,1,39,93,3,4,,10,95,145,11,35,2,307,1,9,4,212,13,3,71,35,4,51,,46,7,8,28,454,,13,3,34,131,8,10,33,,2,16,,60,28,13,8,13,,17,102,,232,236,26,7,27,12,17,0,2,36,2,1,41,,21,3,10,24,,2,4,4,,1,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,2dyyjdcwdtny8sbknoc5ejeju,S. Alves,Forward,21,1,367,8,1,1,86,4,9,29,40,,2,,18,51,23,2,26,,92,3,5,4,60,7,9,30,17,9,24,2,11,3,6,7,145,,11,2,21,26,18,10,15,5,3,7,5,46,3,7,1,11,,13,20,1,56,62,25,2,31,1,8,1,1,4,1,2,,4,1,4,,2,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,7j0ju51jxeaevvgdsauo29dyh,A. Amankona,Midfielder,8,,15,1,,,4,,,,1,,,,,3,1,,2,,5,,,,2,1,,3,1,,3,,1,,,,6,,1,,,2,,10,,,,,,,,1,,1,,,2,,2,2,,,,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,4avmtni30rahy4h40ffg89q6t,O. Anderson,Forward,11,2,271,4,2,,30,4,14,7,14,,2,,5,45,4,2,13,,32,2,4,3,15,8,6,15,9,3,16,1,7,2,5,1,96,,6,1,31,11,16,10,16,4,10,2,7,38,1,8,2,6,,17,5,2,15,17,7,1,22,,14,0,1,2,1,2,,,,2,,2,1,,1,,,,1,,,,2,,,,,2,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,914607gz71onfudf4v45ci0dm,I. Antley,Defender,5,4,761,,,,233,3,10,30,54,,7,,14,157,106,34,53,,243,1,8,7,128,9,1,85,21,1,47,1,45,9,12,42,496,,9,5,70,114,5,10,74,,8,27,7,111,26,9,4,9,,23,78,,149,158,41,20,37,17,47,0,2,32,2,,56,,18,1,2,30,,2,14,1,,1,,3,,44,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,
USA_USL_League_One,2020,Richmond Kickers,592fsw39jz6u8ql69vl5tbi09,C. Boateng,Forward,77,,15,1,,,1,,,,,1,,,,1,1,1,,,1,,1,,1,,,,,,,,1,,,,3,,1,,2,,,10,1,,,,,2,,,,1,,1,1,,1,1,,1,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,cm6wjzc7tloylr7epg0yqpwfe,G. Boehme,Midfielder,21,,312,8,,,79,4,4,15,35,1,4,,4,38,18,3,25,,82,1,5,,51,7,8,29,20,2,21,2,13,2,8,8,126,,10,3,19,28,12,10,10,4,4,4,3,27,2,7,,10,,13,19,,51,53,8,3,17,4,6,0,,4,,,,,4,4,2,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,dz7v9xfcwdvjioeyv4z54neqy,J. Bolanos,Forward,17,23,702,9,2,2,176,6,18,45,83,1,11,,13,136,42,22,49,1,180,5,18,11,106,13,5,64,55,12,73,3,40,6,22,14,355,2,15,11,86,55,23,10,45,5,10,3,12,102,2,13,23,15,,44,25,2,112,116,16,12,57,10,42,1,9,15,7,8,5,,7,,,10,,1,10,2,,1,,1,,1,1,,2,,,1,,1,1,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,4qofik4taju14sucl0yuuvkrt,M. Bolduc,Midfielder,7,20,1139,,1,1,272,9,36,49,128,3,8,,8,157,90,21,51,1,276,6,13,11,204,16,13,64,27,14,70,7,57,14,22,14,516,,14,10,103,99,35,10,52,7,15,7,18,118,4,16,20,14,,58,101,1,208,212,15,11,66,8,45,0,6,13,6,4,30,1,7,6,,8,,,10,,2,3,,3,3,7,,,,1,,,,1,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,ayxlk8drsgkdul0ituz8emesq,M. Broomall,Goalkeeper,94,,45,1,,,4,,,,,,,,,1,6,,,,7,,,,6,2,,1,4,,1,,7,,,,16,,1,,,1,,10,,,,,,,,2,,1,,,2,,3,6,,,,,,0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,3,9,,,,,,2,,1,,,,,,,,,,3,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,ez3xtscdkm7xl7rgi6p7cixka,G. Cuomo,Midfielder,93,,310,6,,,130,3,1,20,45,1,3,,10,41,57,5,17,1,134,4,3,1,87,6,3,33,37,,21,1,20,4,5,14,182,2,10,1,15,43,2,10,17,2,2,9,1,34,6,6,2,10,2,7,34,,99,101,19,1,17,6,8,0,1,16,1,1,,,8,1,2,14,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,cvhu24dguzh3eqq876nydxplh,D. Diosa,Midfielder,11,6,222,3,,,40,2,6,15,19,1,4,,1,35,12,5,10,1,42,3,6,,28,4,2,12,9,2,18,,8,3,7,3,89,3,6,5,21,10,4,10,9,,4,1,5,23,2,4,9,6,3,13,8,,28,30,2,4,14,1,8,0,1,2,,2,1,,1,2,,2,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,3eggdg6fqqb8b9bqafuhgo1d5,D. Dubose,Defender,67,,91,1,,,35,1,,5,8,,1,,,14,16,1,6,,36,1,5,,22,,,12,,,7,1,6,1,1,5,60,,2,2,6,19,2,10,6,,1,4,,10,,,,2,,4,12,,23,24,4,1,4,6,2,0,,6,,1,10,,2,,,2,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,3vazi05w94t7dtkeljlkpjmne,V. Falck,Midfielder,23,1,1383,,1,,560,1,15,98,212,1,9,,25,151,236,35,81,2,568,3,14,2,392,20,3,120,119,3,85,3,76,16,15,38,728,1,16,9,85,197,6,10,76,1,13,27,3,137,14,20,3,16,1,36,154,1,441,448,52,21,61,17,49,0,,39,,,1,1,18,2,8,56,,2,14,7,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,7i7ysz3j5bhwh0vzmijx1hgwl,A. Fitzgerald,Goalkeeper,1,,1395,,,,212,,,,70,,,,1,185,193,,,2,445,1,,,177,20,,182,91,1,151,,147,16,,31,603,,16,,4,291,,10,10,,3,8,,13,16,20,,16,,2,63,,147,263,9,,3,,2,0,,182,,,,,70,,,86,,3,,19,,,,,,,,,,,,,,,,50,151,,10,,2,9,28,10,22,2,,1,70,,,,,,148,,,,2,,,,
USA_USL_League_One,2020,Richmond Kickers,6kbmu7x9if3gdpmshwjhdpwbt,L. Johnston,Goalkeeper,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,9y4qb3exruvm5dacxqvbbvb3d,R. Kraft,Midfielder,98,12,1188,2,2,1,411,8,11,120,172,1,6,,23,189,179,24,64,2,439,6,17,3,297,16,19,106,102,15,134,6,82,14,21,22,674,40,16,8,88,128,17,10,55,9,23,7,1,118,8,16,50,16,27,40,89,2,310,333,30,15,63,12,48,2,18,42,1,3,1,4,15,10,4,36,1,2,9,1,,4,,4,,1,,,11,,7,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,9b33ooj166jre4pgfvrgwjbsa,M. Kwesele,Midfielder,0,1,293,3,,,114,,1,26,36,1,3,,6,34,51,1,19,,114,2,6,,73,4,1,27,22,3,19,,17,3,4,9,146,,6,2,8,32,3,10,6,,1,4,,18,3,4,1,6,,6,34,,87,87,10,1,12,6,2,0,,8,,,1,2,2,1,2,14,,,,3,,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,ctuzcw9agc5bh3kyyuv2grysp,Ivan Magalhães,Defender,4,2,1296,1,2,,598,,6,34,136,2,5,,20,157,344,15,60,2,613,,11,3,417,20,11,135,212,3,83,3,65,14,9,54,825,,15,1,47,276,17,10,73,4,9,46,4,113,63,20,2,15,,20,91,2,464,478,66,9,40,34,27,1,2,75,1,1,12,,34,7,9,61,,2,6,6,,,,,,4,1,1,,,,,2,,,,,1,,,,,,,,,,,,,1,,1,1,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,cno3hfiqasdrv8qo7i53fbyzt,M. Mwape,Forward,10,15,679,5,1,,174,9,15,75,99,2,10,,6,84,59,17,27,1,179,8,9,12,145,7,10,28,56,12,45,4,35,8,20,8,335,10,13,3,79,27,22,10,53,5,19,5,10,90,2,7,25,13,6,31,21,,146,151,11,12,37,8,48,0,7,1,4,5,1,3,1,5,1,6,1,,5,,,1,,1,,1,,,1,,2,,,,,,,1,,,,,,,,,,,,1,,,0,1,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,2sse0r7p0qv6iah0f6q2454kq,L. Pavone,Midfielder,14,7,833,3,,,200,3,12,62,76,2,4,,28,118,54,19,60,1,206,9,11,,122,9,11,77,31,7,73,4,31,11,6,12,344,1,14,6,59,64,25,10,52,2,14,22,8,109,10,9,8,14,1,29,49,,124,129,50,12,57,7,30,0,1,17,1,3,11,4,4,9,,7,,1,7,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,z4hkrn1tp7239wjy3uh6vl04,H. Pinto,Defender,22,1,18,1,,,8,,,1,5,,1,,1,3,1,,1,,8,,1,,6,1,,2,,,3,,2,,1,,12,,1,,2,3,1,10,1,,1,,,3,,1,1,1,,1,4,,6,6,1,,2,,1,0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,cz020e9g38pwlqaym214tesid,C. Shanosky,Defender,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,ce2ptmu87g2rlswrnft0lrze1,Z. Taublieb,Midfielder,16,,7,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,,1,,,,,10,,,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,3mzeohjoxuggovjk1jzagpyvp,E. Terzaghi,Forward,32,8,1243,1,10,8,230,10,28,47,125,1,11,,26,144,53,18,58,2,248,4,12,12,151,19,39,72,58,8,66,8,55,14,20,14,480,,15,9,121,91,59,10,92,23,42,20,11,167,3,19,8,15,,49,52,10,158,176,46,12,75,5,72,3,2,14,2,6,2,5,2,16,,25,,3,6,,,,1,,2,,,,,,,2,2,3,2,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,1
USA_USL_League_One,2020,Richmond Kickers,8kdtdvk8xiz9td4qx78v09j2t,S. Thomsen,Defender,3,27,1200,2,,,428,5,14,65,163,1,9,,11,230,154,37,77,2,450,5,9,1,279,21,,141,123,12,139,2,66,14,23,40,784,15,16,4,89,245,4,10,64,,13,13,5,113,19,21,38,16,9,38,17,,293,309,24,26,49,17,51,0,8,64,3,1,104,3,30,,3,30,,1,11,7,,,,1,,26,,,4,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,82j7il2litum8lypj6ix0fmqd,K. Venter,Defender,12,2,1314,,,,616,,4,24,132,1,4,,16,187,361,13,69,2,659,1,9,,400,19,2,166,100,2,109,1,45,15,9,59,796,,15,2,37,315,9,10,45,,7,26,,79,52,19,2,15,,18,220,,461,493,42,7,34,11,19,0,,97,,1,4,,36,2,6,93,,2,6,8,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,astc0pmj8d8cdkhb2lmn9g86i,T. Akinlosotu,Midfielder,17,1,13,1,,,5,1,1,1,1,,,1,,4,2,,2,,5,,,1,3,,,2,2,,2,,1,,3,1,8,,1,,3,1,2,10,1,,,,1,3,,1,1,1,,2,1,,3,3,,,2,,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,b9v0hdfjiig8jygeibd035sh6,J. Arslan,Midfielder,21,3,727,7,2,2,105,2,5,49,38,1,5,1,9,58,39,10,28,1,109,6,13,,75,7,11,32,25,4,26,2,26,8,11,9,230,,15,8,54,27,17,10,33,6,19,4,2,67,11,8,3,15,,25,8,1,73,77,13,4,34,9,29,0,,4,,7,12,5,4,5,1,2,,,6,,1,,2,,1,4,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,0,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,amjlvixpfu1b6ksznihymelii,P. Botello Faz,Forward,19,1,475,4,,,91,4,13,39,43,,4,,16,47,35,1,22,1,102,5,6,2,76,7,5,24,38,5,20,5,17,6,8,5,161,,10,4,29,15,23,10,18,2,7,9,5,54,2,7,1,10,,20,10,,68,78,25,1,36,4,9,0,,2,,4,1,4,,3,,2,,1,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,1obodv132w5wxq4nb008ty06i,Lucas Coutinho,Midfielder,22,2,278,6,,,88,1,6,19,49,1,6,1,3,41,17,3,24,,90,3,7,6,61,2,4,25,24,8,25,2,13,3,10,2,138,,9,5,23,28,12,10,14,2,1,4,3,30,4,3,2,9,,13,19,,63,65,7,1,16,1,10,0,1,1,1,1,,2,1,2,,4,,,2,1,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,cdxll6raw2dtzluwfc1q31cve,T. DeLoach,Midfielder,44,,66,3,,,13,,2,6,6,1,1,,4,3,7,1,,,13,,3,2,12,1,,,3,,,,3,,1,,25,,3,2,8,1,2,10,3,,,,2,12,,1,,3,,5,3,,13,13,4,1,9,2,3,0,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,5fm5vmyupv3kyu78vsvxvo1k9,L. Eckenrode,Defender,4,,270,,,,108,1,,10,23,1,,,4,20,68,1,10,,111,,1,,87,2,,20,43,,12,,8,3,1,8,135,,3,1,5,44,1,10,8,,1,6,,15,10,2,,3,,3,14,,88,91,10,,7,3,2,0,,10,,,,,6,,5,4,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,9ez608cc60g314q118twqnqzu,R. Gomez,Midfielder,6,1,1165,3,,,640,1,17,96,331,2,10,3,17,134,236,21,62,,660,5,21,8,510,15,4,96,171,12,81,2,72,13,20,16,802,,16,7,82,223,2,10,38,,8,1,7,100,12,18,1,16,,45,170,,546,564,18,18,62,12,37,0,3,34,2,,5,4,5,4,2,54,,2,3,,,1,,2,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,e51cjtgf3t4zio6sneljvgzfu,G. Hampton,Midfielder,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,chli7yw77j3au4vr9uuy3f8ph,D. Jackson,Forward,11,4,732,8,1,,279,2,18,63,105,,6,2,11,109,125,14,48,1,287,3,5,12,216,12,6,57,32,3,46,3,49,6,15,15,462,,14,3,56,84,16,10,37,3,3,8,7,75,6,14,4,14,,27,108,1,222,230,19,14,38,10,29,0,,9,,3,49,5,4,3,,14,1,1,,1,,,3,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,ce0hnf29e508ch1fg4i3cs8a1,D. Jambga,Forward,16,8,635,6,1,1,191,2,15,60,87,,8,2,16,102,53,15,45,,191,6,11,4,131,9,4,55,54,3,52,,23,7,14,11,304,,13,4,55,56,12,10,31,2,5,7,6,78,7,11,8,13,,31,21,1,136,136,23,7,47,3,24,0,4,10,4,3,3,6,6,2,,5,,,8,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,a6esshxr2z2k8280meh1wzwt1,P. Jara,Goalkeeper,1,,1440,,,,375,,,,63,1,,3,1,203,329,,4,1,589,,,1,289,19,,197,124,1,166,,112,16,,31,708,,16,,3,315,,10,4,,2,2,,6,9,22,,16,,1,150,,277,392,3,,2,,2,0,,193,,,,1,87,,,103,,4,,26,,,,,,,,,,,,,,,,49,128,,2,,,3,15,12,34,1,,,61,,,,,,142,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,8wr4grwkgeb49hkpsgm1fo1uy,P. Lewis,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,9jczrlp25oamfwa30y616vr2t,L. Mayr-Fälten,Midfielder,7,11,1231,,3,2,392,11,25,82,179,2,17,2,25,209,112,17,91,1,406,6,10,16,256,18,30,120,105,15,111,12,60,15,36,25,634,5,15,2,85,148,22,10,48,13,5,11,13,121,8,20,16,15,2,48,71,2,273,286,36,10,73,6,37,2,5,29,3,7,5,4,4,17,4,30,,1,7,1,,1,,1,1,1,1,,,,5,,1,,,,,,,,,,,,,,,,,1,1,,1,2,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,Midfielder,10,10,1269,1,3,3,422,13,51,98,252,6,14,2,29,243,83,24,99,1,448,5,24,20,303,18,26,122,48,34,133,8,70,14,37,15,755,18,15,14,155,129,57,10,83,14,23,18,23,202,4,20,26,15,5,90,173,3,302,326,47,17,119,10,65,1,9,23,5,6,23,8,8,12,,23,,2,7,,,2,,2,2,,,,4,,,,,1,1,,,,,,,,,,,,,,,,,,1,2,,,1,1,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,dd4pp6ap17zh93iwejro5c3my,S. Mueller,Defender,3,26,1440,,,,620,10,10,112,258,2,11,3,13,253,253,12,94,1,640,,7,4,445,19,2,155,214,20,158,3,71,16,24,53,983,35,16,6,43,281,12,10,38,,6,17,5,73,37,22,56,16,22,22,33,,467,485,30,7,35,19,21,0,26,61,15,2,98,,32,2,6,40,,4,5,5,,,,1,,14,,,9,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,96mvg4xeb1wo3nh7pn4g8fuy2,S. O'Hearn,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,4qtd11kp3uhjhi2ptgtrvbcvd,M. O’Sullivan,Defender,18,,207,2,,,94,2,,6,18,,,1,2,22,56,3,12,,95,,3,1,74,3,1,21,14,,14,,8,2,1,7,123,,4,2,9,51,1,10,13,,2,7,,18,9,4,,4,,3,24,,73,74,9,2,5,6,6,0,,9,,,,,3,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,2i2wnhunzgc9z0pavqys6c0r9,M. Obinwa,Midfielder,12,,1159,2,,,550,1,16,108,182,3,10,2,9,131,277,19,66,1,554,5,21,8,430,13,2,95,167,3,73,,72,13,18,22,710,,15,12,86,134,,10,54,,17,11,4,106,20,15,,15,,43,145,,456,459,20,13,52,18,43,0,,29,,,1,,6,2,3,29,,3,6,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,dlz48v55bfdgu8vphpzfjhnxm,J. Phelps,Defender,5,1,1056,,1,1,577,2,10,40,106,2,8,3,26,107,405,18,49,,593,3,17,1,486,13,7,82,181,3,49,2,77,13,10,34,754,,13,5,54,238,15,10,60,6,5,36,4,116,52,16,1,13,,30,134,1,495,511,62,13,56,21,24,0,,33,,2,1,1,13,1,12,25,,1,5,4,,,2,1,,,3,,,,,,,,,,,1,,,,,,,,,,,,,,,1,0,,,1,1,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,ai0p8r38h5te03g9s0yhzmac5,M. Rowe,Midfielder,9,3,309,9,1,1,65,2,8,20,40,3,3,1,7,30,21,2,8,,69,1,7,1,61,5,11,8,16,3,8,4,9,2,4,3,128,,11,7,24,8,19,10,11,6,5,3,2,34,,6,3,11,,16,25,1,57,61,10,2,23,2,8,0,,,,3,2,4,,5,,,,1,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,1lek54q6vn12qz0gzy5z3agru,P. Siegfried,Goalkeeper,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,lod57ti10zsr6a7mhg1q1v8q,J. Skelton,Defender,15,1,1214,,,,743,1,3,55,181,6,1,2,19,137,466,15,53,1,774,1,23,3,578,16,8,127,152,4,96,2,59,14,3,32,921,,14,8,47,333,18,10,66,2,4,44,1,110,62,18,1,14,,25,234,,622,647,63,10,44,12,22,0,,74,,2,6,,29,6,7,69,,4,5,6,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
